llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Midcentury_7302,0,0,WPO,1985,14667,14667,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,If Comsat loses its monopoly over access to Intelsat—as Commerce Department officials proposed last week—it will face renewed pressure to make a success of its ventures in the competitive domestic satellite and manufacturing businesses,0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_7302,0,0,WPO,1985,14667,14667,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.8,If Comsat loses its monopoly over access to Intelsat—as Commerce Department officials proposed last week—it will face renewed pressure to make a success of its ventures in the competitive domestic satellite and manufacturing businesses,0,1,ok,5,1.0,0.4,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_2,1,1,SFC,2004,6281,6281,4989,1,single_focus,,,single,0,0.0,0.0,0.85,Hanging over the entire effort is uncertainty about the wishes of the new Iraqi government.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_2,1,1,SFC,2004,6281,6281,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,"Hanging over the entire effort is uncertainty about the wishes of the new Iraqi government. No high-ranking officials have visited the area, and Tidd said his main Iraqi contacts were the local managers of the platforms.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_2,1,1,SFC,2004,6281,6281,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.55,"Hanging over the entire effort is uncertainty about the wishes of the new Iraqi government. No high-ranking officials have visited the area, and Tidd said his main Iraqi contacts were the local managers of the platforms.",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_2,1,1,SFC,2004,6281,6281,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.6,"Hanging over the entire effort is uncertainty about the wishes of the new Iraqi government. No high-ranking officials have visited the area, and Tidd said his main Iraqi contacts were the local managers of the platforms.",1,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1764,1,0,DMNB,1999,4178,4178,4178,0,single_focus,,,single,0,1.0,1.0,0.72,the Commission is requesting a $200-million interest-free loan from the state for the purpose of realizing the Texas Cultural Endowment Fund,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1764,1,0,DMNB,1999,4178,4178,4178,0,single_long_control,,,single_control,0,1.0,1.0,0.82,the Commission is requesting a $200-million interest-free loan from the state for the purpose of realizing the Texas Cultural Endowment Fund... As Texas legislators debate how to best utilize the $2-billion budget surplus,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1764,1,0,DMNB,1999,4178,4178,4178,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.72,"as Texas legislators debate how to best utilize the $2-billion budget surplus, it is important to note that if the $200 million is secured this session, the Texas Commission on the Arts will become financially independent",0,1,ok,5,1.0,1.0,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1764,1,0,DMNB,1999,4178,4178,4178,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.75,"the Commission is requesting a $200-million interest-free loan from the state for the purpose of realizing the Texas Cultural Endowment Fund...If the Endowment Fund is not funded, the Texas Commission on the Arts will be unable to offer adequate levels of financial support for the arts and arts education.",0,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_2604,1,0,WPO,1992,9361,9361,4989,1,single_focus,,,single,0,1.0,1.0,0.82,economic and political uncertainties in the CIS make American business... Preservation of the current tax structure to protect investors against radical tax increases... Decide who has jurisdiction to sign contracts and issue licenses,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2604,1,0,WPO,1992,9361,9361,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.85,economic and political uncertainties in the CIS make American business... Preservation of the current tax structure to protect investors against radical tax increases... Decide who has jurisdiction to sign contracts and issue licenses,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2604,1,0,WPO,1992,9361,9361,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,economic and political uncertainties in the CIS make American business... Firms see high risks and costs ... but not large profits. They are concerned that the governments [of the newly independent nations] believe the opposite,0,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_2604,1,0,WPO,1992,9361,9361,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,economic and political uncertainties in the CIS make American business... Firms see high risks and costs ... but not large profits. They are concerned that the governments [of the newly independent nations] believe the opposite: that investors face little risk and can make large profits overnight.,0,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_898,0,0,NYT,1992,8570,8570,4989,1,single_focus,,,single,0,0.0,1.0,0.85,"the city turned down a request for $526,000 for improvements to the library, including air-conditioning",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_898,0,0,NYT,1992,8570,8570,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,"the city turned down a request for $526,000 for improvements to the library, including air-conditioning. Instead, the city manager's budget for 1992-1993 includes a $10 million request for enlargement and renovation of the library",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_898,0,0,NYT,1992,8570,8570,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,"the city turned down a request for $526,000 for improvements to the library, including air-conditioning. Instead, the city manager's budget for 1992-1993 includes a $10 million request for enlargement and renovation of the library",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_898,0,0,NYT,1992,8570,8570,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.85,"the city turned down a request for $526,000 for improvements to the library, including air-conditioning. Instead, the city manager's budget for 1992-1993 includes a $10 million request for enlargement and renovation of the library as part of a five-year capital improvement plan",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1616,1,1,SFC,2009,13739,13739,4989,1,single_focus,,,single,0,0.0,0.0,0.95,"If not for a federal wiretap and a $400,000 bribe to the former governor of Louisiana, the San Francisco 49ers might have settled into a new stadium here years ago instead of now trying to leave the city where they were born.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1616,1,1,SFC,2009,13739,13739,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.92,the 49ers may leave their namesake city,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1616,1,1,SFC,2009,13739,13739,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.92,How it came to the point where the 49ers may leave their namesake city.,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1616,1,1,SFC,2009,13739,13739,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.92,"If not for a federal wiretap and a $400,000 bribe to the former governor of Louisiana, the San Francisco 49ers might have settled into a new stadium here years ago instead of now trying to leave the city where they were born.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_2443,1,0,WSJ,1993,4619,4619,4619,0,single_focus,,,single,0,0.0,0.0,0.7,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2443,1,0,WSJ,1993,4619,4619,4619,0,single_long_control,,,single_control,0,0.0,0.0,0.72,The financial crunch stems from Cambodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2443,1,0,WSJ,1993,4619,4619,4619,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.7,The economic problem is serious because of the linkage to the political problem,0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Midcentury_2443,1,0,WSJ,1993,4619,4619,4619,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.82,The economic problem is serious because of the linkage to the political problem,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_946,1,1,SFC,1999,10550,10550,4989,1,single_focus,,,single,0,0.0,0.0,0.8,"electric and natural gas industry prospects brightening due to deregulation, the energy sector is back in the saddle again",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_946,1,1,SFC,1999,10550,10550,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.65,"electric and natural gas industry prospects brightening due to deregulation, the energy sector is back in the saddle again",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_946,1,1,SFC,1999,10550,10550,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.55,"electric and natural gas industry prospects brightening due to deregulation, the energy sector is back in the saddle again",1,1,ok,5,1.0,0.4,0.0,1.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_946,1,1,SFC,1999,10550,10550,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.82,"crude oil prices up 60 percent this year and electric and natural gas industry prospects brightening due to deregulation, the energy sector is back in the saddle again",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1588,0,0,NYT,2003,1020,1020,1020,0,single_focus,,,single,0,1.0,0.0,0.85,he surprised many by choosing a market-friendly economic team that promptly reined in galloping inflation by raising interest rates and cutting more than $4 billion from the government budget,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1588,0,0,NYT,2003,1020,1020,1020,0,single_long_control,,,single_control,0,1.0,0.0,0.85,his government had been forced to resort to old-fashioned fiscal discipline to stave off the economic collapse that loomed at the start of his administration,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1588,0,0,NYT,2003,1020,1020,1020,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.82,he surprised many by choosing a market-friendly economic team that promptly reined in galloping inflation by raising interest rates and cutting more than $4 billion from the government budget,0,1,ok,5,1.0,0.4,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1588,0,0,NYT,2003,1020,1020,1020,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.82,"Panicked by Mr. da Silva's past as a fiery labor leader, traders sent Brazilian bonds and the currency tumbling last fall. Banks shut off credit lines to companies, leaving the country all but dependent on support from the International Monetary Fund.",1,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_915,0,0,DMNB,1993,10852,10852,4989,1,single_focus,,,single,0,0.0,1.0,0.85,a failure they said was caused not by them but by a slumping economy that soured what were originally sound loans,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_915,0,0,DMNB,1993,10852,10852,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.82,the government's charges and said they settled the suit only because of the crushing costs of defending themselves,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_915,0,0,DMNB,1993,10852,10852,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.82,The settlement closed the book on allegations that misdeeds by former officers and directors contributed to the 1988 failure of First Republic -- the nation's costliest bank collapse.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_915,0,0,DMNB,1993,10852,10852,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.82,The settlement closed the book on allegations that misdeeds by former officers and directors contributed to the 1988 failure of First Republic -- the nation's costliest bank collapse.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,5696,5696,4989,1,single_focus,,,single,0,1.0,1.0,0.72,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'My guess is that they are pretty nervous at the Fed right now,' Mr. Deaver added. 'There may be some on the board arguing for easier, more accommodative policies.'",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,5696,5696,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.82,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy, he said. 'My guess is that they are pretty nervous at the Fed right now,' Mr. Deaver added. 'There may be some on the board arguing for easier, more accommodative policies.'",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,5696,5696,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative policies.'",0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_2729,1,0,NYT,1985,5696,5696,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"The Federal Open Market Committee, which controls sales and purchases of securities by the Fed as a way of stimulating or reining in the economy, will meet tomorrow in Washington and could decide to ease monetary policy... 'There may be some on the board arguing for easier, more accommodative policies.'",0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_823,1,1,MIHB,2006,4313,4313,4313,0,single_focus,,,single,0,0.0,0.0,0.75,"Does our economy require that we make decisions to change some things, to fix what is wrong? Yes",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_823,1,1,MIHB,2006,4313,4313,4313,0,single_long_control,,,single_control,0,1.0,1.0,0.65,"Does our economy require that we make decisions to change some things, to fix what is wrong? Yes, and it can be done, in the right moment.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_823,1,1,MIHB,2006,4313,4313,4313,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.72,"Does our economy require that we make decisions to change some things, to fix what is wrong? Yes, and it can be done, in the right moment. Observers have speculated that, under a more permanent leadership by Raúl Castro, Cuba might adopt an economic model based on China",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_823,1,1,MIHB,2006,4313,4313,4313,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.65,"Does our economy require that we make decisions to change some things, to fix what is wrong? Yes. And it can be done, in the right moment. Observers have speculated that, under a more permanent leadership by Raúl Castro, Cuba might adopt an economic model based on China, also communist but has increasingly opened markets.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_319,1,1,MIHB,1990,5383,5383,4989,1,single_focus,,,single,0,0.0,0.0,0.85,"uncertainty brought on by the economy, particularly after the Persian Gulf crisis forced oil prices up, and an oversupply of cruise ships.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_319,1,1,MIHB,1990,5383,5383,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,"uncertainty brought on by the economy, particularly after the Persian Gulf crisis forced oil prices up, and an oversupply of cruise ships.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_319,1,1,MIHB,1990,5383,5383,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.7,"uncertainty brought on by the economy, particularly after the Persian Gulf crisis forced oil prices up, and an oversupply of cruise ships.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
